student_id,date_registered,first_date_watched,first_date_purchased,date_diff_reg_watch,date_diff_watch_purch
258418,2021-12-28,2021-12-28,NULL,0,NULL
258419,2021-12-28,2021-12-28,NULL,0,NULL
258420,2021-12-28,2021-12-29,NULL,1,NULL
258421,2021-12-28,2021-12-28,NULL,0,NULL
258422,2021-12-28,NULL,NULL,NULL,NULL
258423,2021-12-28,NULL,NULL,NULL,NULL
258424,2021-12-28,NULL,NULL,NULL,NULL
258425,2021-12-28,NULL,NULL,NULL,NULL
258426,2021-12-28,2021-12-28,NULL,0,NULL
258427,2021-12-28,2021-12-28,NULL,0,NULL
258428,2021-12-28,2021-12-28,NULL,0,NULL
258429,2021-12-28,2021-12-28,NULL,0,NULL
258430,2021-12-28,NULL,NULL,NULL,NULL
258431,2021-12-28,2021-12-28,NULL,0,NULL
258432,2021-12-28,2021-12-28,NULL,0,NULL
258433,2021-12-28,2021-12-28,NULL,0,NULL
258434,2021-12-28,2021-12-30,NULL,2,NULL
258435,2021-12-28,2021-12-28,NULL,0,NULL
258436,2021-12-28,2021-12-28,NULL,0,NULL
258437,2021-12-28,NULL,NULL,NULL,NULL
258438,2021-12-28,2021-12-28,NULL,0,NULL
258439,2021-12-28,2021-12-29,NULL,1,NULL
258440,2021-12-28,NULL,NULL,NULL,NULL
258441,2021-12-28,2021-12-28,NULL,0,NULL
258442,2021-12-28,2021-12-28,NULL,0,NULL
258443,2021-12-28,2021-12-28,NULL,0,NULL
258444,2021-12-28,NULL,NULL,NULL,NULL
258445,2021-12-28,2021-12-28,NULL,0,NULL
258446,2021-12-28,2021-12-28,NULL,0,NULL
258447,2021-12-28,NULL,NULL,NULL,NULL
258448,2021-12-28,2021-12-29,NULL,1,NULL
258449,2021-12-28,NULL,NULL,NULL,NULL
258450,2021-12-28,2021-12-28,NULL,0,NULL
258451,2021-12-28,2022-01-01,2021-12-28,4,-4
258452,2021-12-28,NULL,NULL,NULL,NULL
258453,2021-12-28,NULL,NULL,NULL,NULL
258454,2021-12-28,2021-12-29,NULL,1,NULL
258455,2021-12-29,2021-12-29,NULL,0,NULL
258456,2021-12-29,2021-12-29,NULL,0,NULL
258457,2021-12-29,2021-12-29,NULL,0,NULL
258458,2021-12-29,NULL,NULL,NULL,NULL
258459,2021-12-29,2021-12-29,NULL,0,NULL
258460,2021-12-29,2021-12-29,NULL,0,NULL
258461,2021-12-29,NULL,NULL,NULL,NULL
258462,2021-12-29,2022-03-08,2021-12-29,69,-69
258463,2021-12-29,2021-12-29,2022-01-27,0,29
258464,2021-12-29,2021-12-29,NULL,0,NULL
258465,2021-12-29,NULL,NULL,NULL,NULL
258466,2021-12-29,NULL,NULL,NULL,NULL
258467,2021-12-29,2021-12-29,NULL,0,NULL
258468,2021-12-29,2021-12-29,NULL,0,NULL
258469,2021-12-29,NULL,NULL,NULL,NULL
258470,2021-12-29,2021-12-29,2021-12-30,0,1
258471,2021-12-29,NULL,NULL,NULL,NULL
258472,2021-12-29,NULL,NULL,NULL,NULL
258473,2021-12-29,NULL,NULL,NULL,NULL
258474,2021-12-29,2021-12-29,NULL,0,NULL
258475,2021-12-29,2021-12-30,NULL,1,NULL
258476,2021-12-29,NULL,NULL,NULL,NULL
258477,2021-12-29,2021-12-29,NULL,0,NULL
258478,2021-12-29,2021-12-29,NULL,0,NULL
258479,2021-12-29,NULL,NULL,NULL,NULL
258480,2021-12-29,NULL,NULL,NULL,NULL
258481,2021-12-29,NULL,NULL,NULL,NULL
258482,2021-12-29,2021-12-29,NULL,0,NULL
258483,2021-12-29,NULL,NULL,NULL,NULL
258484,2021-12-29,2021-12-29,NULL,0,NULL
258485,2021-12-29,2021-12-29,NULL,0,NULL
258486,2021-12-29,NULL,NULL,NULL,NULL
258487,2021-12-29,2021-12-29,NULL,0,NULL
258488,2021-12-29,2021-12-29,NULL,0,NULL
258489,2021-12-29,NULL,NULL,NULL,NULL
258490,2021-12-29,2021-12-29,NULL,0,NULL
258491,2021-12-29,NULL,NULL,NULL,NULL
258492,2021-12-29,NULL,NULL,NULL,NULL
258493,2021-12-29,NULL,NULL,NULL,NULL
258494,2021-12-29,NULL,NULL,NULL,NULL
258495,2021-12-29,2021-12-29,2022-11-28,0,334
258496,2021-12-29,NULL,NULL,NULL,NULL
258497,2021-12-29,2022-03-17,NULL,78,NULL
258498,2021-12-29,NULL,NULL,NULL,NULL
258499,2021-12-29,NULL,NULL,NULL,NULL
258500,2021-12-29,NULL,NULL,NULL,NULL
258501,2021-12-29,NULL,NULL,NULL,NULL
258502,2021-12-29,2021-12-29,NULL,0,NULL
258503,2021-12-29,NULL,NULL,NULL,NULL
258504,2021-12-29,NULL,NULL,NULL,NULL
258505,2021-12-29,2021-12-29,NULL,0,NULL
258506,2021-12-29,2021-12-29,NULL,0,NULL
258507,2021-12-29,2021-12-29,NULL,0,NULL
258508,2021-12-29,2022-03-22,NULL,83,NULL
258509,2021-12-29,2021-12-30,NULL,1,NULL
258510,2021-12-29,2021-12-29,NULL,0,NULL
258511,2021-12-29,2021-12-29,NULL,0,NULL
258512,2021-12-29,NULL,NULL,NULL,NULL
258513,2021-12-29,NULL,NULL,NULL,NULL
258514,2021-12-29,2021-12-29,NULL,0,NULL
258515,2021-12-29,2021-12-29,NULL,0,NULL
258516,2021-12-29,NULL,NULL,NULL,NULL
258517,2021-12-29,2021-12-29,NULL,0,NULL
258518,2021-12-29,2021-12-29,NULL,0,NULL
258519,2021-12-29,2022-01-01,NULL,3,NULL
258520,2021-12-29,2021-12-29,2021-12-29,0,0
258521,2021-12-29,NULL,NULL,NULL,NULL
258522,2021-12-29,NULL,NULL,NULL,NULL
258523,2021-12-29,2021-12-29,NULL,0,NULL
258524,2021-12-29,NULL,NULL,NULL,NULL
258525,2021-12-29,2021-12-29,NULL,0,NULL
258526,2021-12-29,NULL,NULL,NULL,NULL
258527,2021-12-29,NULL,NULL,NULL,NULL
258528,2021-12-29,NULL,NULL,NULL,NULL
258529,2021-12-29,2021-12-29,NULL,0,NULL
258530,2021-12-29,2021-12-29,NULL,0,NULL
258531,2021-12-29,NULL,NULL,NULL,NULL
258532,2021-12-29,NULL,NULL,NULL,NULL
258533,2021-12-29,NULL,NULL,NULL,NULL
258534,2021-12-29,2021-12-29,NULL,0,NULL
258535,2021-12-29,2021-12-29,NULL,0,NULL
258536,2021-12-29,2021-12-29,NULL,0,NULL
258537,2021-12-29,2022-01-16,NULL,18,NULL
258538,2021-12-29,NULL,NULL,NULL,NULL
258539,2021-12-29,2021-12-29,NULL,0,NULL
258540,2021-12-29,2021-12-29,NULL,0,NULL
258541,2021-12-29,2022-01-04,NULL,6,NULL
258542,2021-12-29,NULL,NULL,NULL,NULL
258543,2021-12-29,2021-12-29,2021-12-29,0,0
258544,2021-12-29,NULL,NULL,NULL,NULL
258545,2021-12-29,NULL,NULL,NULL,NULL
258546,2021-12-29,2021-12-29,NULL,0,NULL
258547,2021-12-29,NULL,NULL,NULL,NULL
258548,2021-12-29,2021-12-29,NULL,0,NULL
258549,2021-12-29,NULL,NULL,NULL,NULL
258550,2021-12-29,2021-12-29,NULL,0,NULL
258551,2021-12-29,NULL,NULL,NULL,NULL
258552,2021-12-29,2021-12-29,2021-12-29,0,0
258553,2021-12-29,NULL,NULL,NULL,NULL
258554,2021-12-29,2021-12-29,NULL,0,NULL
258555,2021-12-29,2021-12-29,NULL,0,NULL
258556,2021-12-29,2021-12-29,NULL,0,NULL
258557,2021-12-29,NULL,NULL,NULL,NULL
258558,2021-12-29,2021-12-29,NULL,0,NULL
258559,2021-12-29,2021-12-29,2022-08-25,0,239
258560,2021-12-29,2021-12-29,NULL,0,NULL
258561,2021-12-29,2021-12-29,2021-12-29,0,0
258562,2021-12-29,NULL,NULL,NULL,NULL
258563,2021-12-29,2021-12-29,NULL,0,NULL
258564,2021-12-29,2021-12-29,NULL,0,NULL
258565,2021-12-29,2021-12-29,NULL,0,NULL
258566,2021-12-29,NULL,NULL,NULL,NULL
258567,2021-12-29,NULL,NULL,NULL,NULL
258568,2021-12-29,2021-12-29,NULL,0,NULL
258569,2021-12-29,2022-01-01,NULL,3,NULL
258570,2021-12-29,NULL,NULL,NULL,NULL
258571,2021-12-29,2021-12-29,NULL,0,NULL
258572,2021-12-29,NULL,NULL,NULL,NULL
258573,2021-12-29,NULL,NULL,NULL,NULL
258574,2021-12-29,NULL,NULL,NULL,NULL
258575,2021-12-29,2021-12-29,NULL,0,NULL
258576,2021-12-29,NULL,NULL,NULL,NULL
258577,2021-12-29,2021-12-29,NULL,0,NULL
258578,2021-12-29,2022-01-17,NULL,19,NULL
258579,2021-12-29,2021-12-29,NULL,0,NULL
258580,2021-12-29,NULL,NULL,NULL,NULL
258581,2021-12-29,2021-12-29,2021-12-29,0,0
258582,2021-12-29,NULL,NULL,NULL,NULL
258583,2021-12-29,NULL,NULL,NULL,NULL
258584,2021-12-29,NULL,2021-12-29,NULL,NULL
258585,2021-12-29,NULL,NULL,NULL,NULL
258586,2021-12-29,NULL,NULL,NULL,NULL
258587,2021-12-29,2022-01-31,NULL,33,NULL
258588,2021-12-29,2021-12-29,NULL,0,NULL
258589,2021-12-29,NULL,NULL,NULL,NULL
258590,2021-12-29,NULL,NULL,NULL,NULL
258591,2021-12-30,NULL,NULL,NULL,NULL
258592,2021-12-30,NULL,NULL,NULL,NULL
258593,2021-12-30,NULL,NULL,NULL,NULL
258594,2021-12-30,2021-12-30,NULL,0,NULL
258595,2021-12-30,NULL,NULL,NULL,NULL
258596,2021-12-30,2021-12-30,NULL,0,NULL
258597,2021-12-30,2021-12-30,NULL,0,NULL
258598,2021-12-30,NULL,NULL,NULL,NULL
258599,2021-12-30,NULL,NULL,NULL,NULL
258600,2021-12-30,NULL,NULL,NULL,NULL
258601,2021-12-30,2022-10-24,NULL,298,NULL
258602,2021-12-30,2021-12-30,NULL,0,NULL
258603,2021-12-30,NULL,NULL,NULL,NULL
258604,2021-12-30,NULL,NULL,NULL,NULL
258605,2021-12-30,2021-12-30,NULL,0,NULL
258606,2021-12-30,2021-12-30,NULL,0,NULL
258607,2021-12-30,NULL,NULL,NULL,NULL
258608,2021-12-30,2021-12-30,NULL,0,NULL
258609,2021-12-30,2021-12-30,NULL,0,NULL
258610,2021-12-30,2022-09-25,NULL,269,NULL
258611,2021-12-30,NULL,NULL,NULL,NULL
258612,2021-12-30,NULL,NULL,NULL,NULL
258613,2021-12-30,2021-12-30,NULL,0,NULL
258614,2021-12-30,2021-12-30,NULL,0,NULL
258615,2021-12-30,NULL,NULL,NULL,NULL
258616,2021-12-30,2021-12-30,2021-12-30,0,0
258617,2021-12-30,NULL,NULL,NULL,NULL
258618,2021-12-30,2021-12-30,NULL,0,NULL
258619,2021-12-30,NULL,NULL,NULL,NULL
258620,2021-12-30,2021-12-30,2021-12-31,0,1
258621,2021-12-30,2021-12-30,NULL,0,NULL
258622,2021-12-30,NULL,NULL,NULL,NULL
258623,2021-12-30,NULL,NULL,NULL,NULL
258624,2021-12-30,2021-12-30,NULL,0,NULL
258625,2021-12-30,2021-12-30,NULL,0,NULL
258626,2021-12-30,2021-12-30,NULL,0,NULL
258627,2021-12-30,NULL,NULL,NULL,NULL
258628,2021-12-30,2022-07-03,NULL,185,NULL
258629,2021-12-30,NULL,NULL,NULL,NULL
258630,2021-12-30,2022-08-05,NULL,218,NULL
258631,2021-12-30,NULL,NULL,NULL,NULL
258632,2021-12-30,2021-12-30,NULL,0,NULL
258633,2021-12-30,NULL,NULL,NULL,NULL
258634,2021-12-30,2021-12-30,NULL,0,NULL
258635,2021-12-30,2021-12-30,NULL,0,NULL
258636,2021-12-30,2022-01-01,2021-12-30,2,-2
258637,2021-12-30,2022-03-06,NULL,66,NULL
258638,2021-12-30,2021-12-30,NULL,0,NULL
258639,2021-12-30,NULL,NULL,NULL,NULL
258640,2021-12-30,2021-12-30,NULL,0,NULL
258641,2021-12-30,2021-12-30,NULL,0,NULL
258642,2021-12-30,2021-12-30,NULL,0,NULL
258643,2021-12-30,NULL,NULL,NULL,NULL
258644,2021-12-30,NULL,NULL,NULL,NULL
258645,2021-12-30,2021-12-30,2021-12-30,0,0
258646,2021-12-30,NULL,NULL,NULL,NULL
258647,2021-12-30,NULL,NULL,NULL,NULL
258648,2021-12-30,NULL,2022-01-06,NULL,NULL
258649,2021-12-30,2021-12-30,NULL,0,NULL
258650,2021-12-30,NULL,NULL,NULL,NULL
258651,2021-12-30,2021-12-30,NULL,0,NULL
258652,2021-12-30,NULL,NULL,NULL,NULL
258653,2021-12-30,NULL,NULL,NULL,NULL
258654,2021-12-30,2021-12-30,NULL,0,NULL
258655,2021-12-30,2021-12-30,NULL,0,NULL
258656,2021-12-30,2021-12-30,NULL,0,NULL
258657,2021-12-30,2021-12-30,NULL,0,NULL
258658,2021-12-30,2021-12-30,NULL,0,NULL
258659,2021-12-30,NULL,NULL,NULL,NULL
258660,2021-12-30,2022-01-04,NULL,5,NULL
258661,2021-12-30,NULL,NULL,NULL,NULL
258662,2021-12-30,2021-12-30,NULL,0,NULL
258663,2021-12-30,2021-12-30,NULL,0,NULL
258664,2021-12-30,2021-12-30,NULL,0,NULL
258665,2021-12-30,2021-12-30,NULL,0,NULL
258666,2021-12-30,2021-12-30,NULL,0,NULL
258667,2021-12-30,NULL,NULL,NULL,NULL
258668,2021-12-30,NULL,NULL,NULL,NULL
258669,2021-12-30,2022-01-30,NULL,31,NULL
258670,2021-12-30,2021-12-30,NULL,0,NULL
258671,2021-12-30,2021-12-30,NULL,0,NULL
258672,2021-12-30,NULL,NULL,NULL,NULL
258673,2021-12-30,2021-12-30,NULL,0,NULL
258674,2021-12-30,NULL,NULL,NULL,NULL
258675,2021-12-30,NULL,NULL,NULL,NULL
258676,2021-12-30,2021-12-30,2021-12-30,0,0
258677,2021-12-30,2021-12-30,NULL,0,NULL
258678,2021-12-30,2021-12-30,NULL,0,NULL
258679,2021-12-30,NULL,NULL,NULL,NULL
258680,2021-12-30,NULL,NULL,NULL,NULL
258681,2021-12-30,NULL,NULL,NULL,NULL
258682,2021-12-30,2021-12-30,NULL,0,NULL
258683,2021-12-30,NULL,2021-12-30,NULL,NULL
258684,2021-12-30,2021-12-30,NULL,0,NULL
258685,2021-12-30,NULL,NULL,NULL,NULL
258686,2021-12-30,2021-12-31,NULL,1,NULL
258687,2021-12-30,NULL,NULL,NULL,NULL
258688,2021-12-30,NULL,NULL,NULL,NULL
258689,2021-12-30,2022-01-05,NULL,6,NULL
258690,2021-12-30,NULL,NULL,NULL,NULL
258691,2021-12-30,NULL,NULL,NULL,NULL
258692,2021-12-30,2021-12-30,NULL,0,NULL
258693,2021-12-30,2021-12-30,NULL,0,NULL
258694,2021-12-30,2021-12-30,NULL,0,NULL
258695,2021-12-30,2021-12-30,2022-01-01,0,2
258696,2021-12-30,2022-01-06,NULL,7,NULL
258697,2021-12-31,NULL,NULL,NULL,NULL
258698,2021-12-31,NULL,NULL,NULL,NULL
258699,2021-12-31,2021-12-31,NULL,0,NULL
258700,2021-12-31,2021-12-31,NULL,0,NULL
258701,2021-12-31,NULL,NULL,NULL,NULL
258702,2021-12-31,NULL,NULL,NULL,NULL
258703,2021-12-31,2022-01-15,2021-12-31,15,-15
258704,2021-12-31,NULL,NULL,NULL,NULL
258705,2021-12-31,NULL,NULL,NULL,NULL
258706,2021-12-31,NULL,NULL,NULL,NULL
258707,2021-12-31,NULL,NULL,NULL,NULL
258708,2021-12-31,NULL,NULL,NULL,NULL
258709,2021-12-31,NULL,NULL,NULL,NULL
258710,2021-12-31,NULL,NULL,NULL,NULL
258711,2021-12-31,NULL,NULL,NULL,NULL
258712,2021-12-31,NULL,NULL,NULL,NULL
258713,2021-12-31,2021-12-31,NULL,0,NULL
258714,2021-12-31,2021-12-31,NULL,0,NULL
258715,2021-12-31,2021-12-31,NULL,0,NULL
258716,2021-12-31,NULL,NULL,NULL,NULL
258717,2021-12-31,NULL,NULL,NULL,NULL
258718,2021-12-31,2021-12-31,NULL,0,NULL
258719,2021-12-31,2021-12-31,NULL,0,NULL
258720,2021-12-31,NULL,NULL,NULL,NULL
258721,2021-12-31,2021-12-31,NULL,0,NULL
258722,2021-12-31,2021-12-31,2022-12-02,0,336
258723,2021-12-31,2021-12-31,NULL,0,NULL
258724,2021-12-31,NULL,NULL,NULL,NULL
258725,2021-12-31,NULL,NULL,NULL,NULL
258726,2021-12-31,NULL,NULL,NULL,NULL
258727,2021-12-31,NULL,NULL,NULL,NULL
258728,2021-12-31,2022-01-02,NULL,2,NULL
258729,2021-12-31,2021-12-31,NULL,0,NULL
258730,2021-12-31,2021-12-31,NULL,0,NULL
258731,2021-12-31,NULL,NULL,NULL,NULL
258732,2021-12-31,2021-12-31,NULL,0,NULL
258733,2021-12-31,NULL,NULL,NULL,NULL
258734,2021-12-31,2021-12-31,NULL,0,NULL
258735,2021-12-31,NULL,NULL,NULL,NULL
258736,2021-12-31,NULL,NULL,NULL,NULL
258737,2021-12-31,NULL,NULL,NULL,NULL
258738,2021-12-31,NULL,NULL,NULL,NULL
258739,2021-12-31,NULL,NULL,NULL,NULL
258740,2021-12-31,NULL,NULL,NULL,NULL
258741,2021-12-31,NULL,NULL,NULL,NULL
258742,2021-12-31,NULL,NULL,NULL,NULL
258743,2021-12-31,2021-12-31,2022-01-01,0,1
258745,2021-12-31,2021-12-31,NULL,0,NULL
258746,2021-12-31,2021-12-31,NULL,0,NULL
258747,2021-12-31,2021-12-31,NULL,0,NULL
258748,2021-12-31,NULL,NULL,NULL,NULL
258749,2021-12-31,2021-12-31,NULL,0,NULL
258750,2021-12-31,2022-01-06,NULL,6,NULL
258751,2021-12-31,2021-12-31,NULL,0,NULL
258752,2021-12-31,2021-12-31,NULL,0,NULL
258753,2021-12-31,2021-12-31,NULL,0,NULL
258754,2021-12-31,2021-12-31,NULL,0,NULL
258755,2021-12-31,2022-01-02,NULL,2,NULL
258756,2021-12-31,2022-01-01,NULL,1,NULL
258757,2021-12-31,2021-12-31,NULL,0,NULL
258758,2021-12-31,NULL,NULL,NULL,NULL
258759,2021-12-31,NULL,NULL,NULL,NULL
258760,2021-12-31,NULL,NULL,NULL,NULL
258761,2021-12-31,NULL,NULL,NULL,NULL
258762,2021-12-31,NULL,NULL,NULL,NULL
258763,2021-12-31,NULL,NULL,NULL,NULL
258764,2021-12-31,NULL,NULL,NULL,NULL
258765,2021-12-31,2021-12-31,NULL,0,NULL
258766,2021-12-31,NULL,NULL,NULL,NULL
258767,2021-12-31,NULL,NULL,NULL,NULL
258768,2021-12-31,2021-12-31,NULL,0,NULL
258769,2021-12-31,2022-01-03,NULL,3,NULL
258770,2021-12-31,2021-12-31,NULL,0,NULL
258771,2021-12-31,2021-12-31,NULL,0,NULL
258772,2021-12-31,2021-12-31,NULL,0,NULL
258773,2021-12-31,2022-01-01,NULL,1,NULL
258774,2021-12-31,2021-12-31,2022-11-21,0,325
258775,2021-12-31,NULL,NULL,NULL,NULL
258776,2021-12-31,NULL,NULL,NULL,NULL
258777,2021-12-31,2022-01-01,NULL,1,NULL
258778,2021-12-31,NULL,NULL,NULL,NULL
258779,2021-12-31,NULL,NULL,NULL,NULL
258780,2021-12-31,NULL,NULL,NULL,NULL
258781,2021-12-31,NULL,NULL,NULL,NULL
258782,2021-12-31,2021-12-31,2022-01-27,0,27
258783,2021-12-31,NULL,NULL,NULL,NULL
258784,2021-12-31,NULL,NULL,NULL,NULL
258785,2021-12-31,NULL,NULL,NULL,NULL
258786,2021-12-31,NULL,NULL,NULL,NULL
258787,2021-12-31,2021-12-31,NULL,0,NULL
258788,2021-12-31,2021-12-31,NULL,0,NULL
258789,2021-12-31,2021-12-31,NULL,0,NULL
258790,2021-12-31,NULL,NULL,NULL,NULL
258791,2021-12-31,2022-01-01,2021-12-31,1,-1
258792,2021-12-31,NULL,NULL,NULL,NULL
258793,2021-12-31,NULL,NULL,NULL,NULL
258794,2021-12-31,NULL,NULL,NULL,NULL
258795,2021-12-31,2021-12-31,NULL,0,NULL
258796,2021-12-31,2021-12-31,NULL,0,NULL
258798,2022-01-01,2022-01-01,NULL,0,NULL
258799,2022-01-01,NULL,NULL,NULL,NULL
258800,2022-01-01,2022-01-02,2022-01-01,1,-1
258801,2022-01-01,NULL,NULL,NULL,NULL
258802,2022-01-01,NULL,NULL,NULL,NULL
258803,2022-01-01,2022-01-01,2022-01-01,0,0
258804,2022-01-01,2022-01-01,NULL,0,NULL
258805,2022-01-01,NULL,NULL,NULL,NULL
258806,2022-01-01,NULL,NULL,NULL,NULL
258807,2022-01-01,2022-01-01,NULL,0,NULL
258808,2022-01-01,NULL,NULL,NULL,NULL
258809,2022-01-01,2022-01-01,NULL,0,NULL
258810,2022-01-01,2022-01-01,NULL,0,NULL
258811,2022-01-01,2022-01-01,NULL,0,NULL
258812,2022-01-01,2022-01-01,NULL,0,NULL
258813,2022-01-01,2022-01-01,NULL,0,NULL
258814,2022-01-01,2022-01-01,NULL,0,NULL
258815,2022-01-01,2022-01-01,NULL,0,NULL
258816,2022-01-01,2022-01-01,NULL,0,NULL
258817,2022-01-01,2022-01-01,NULL,0,NULL
258818,2022-01-01,2022-01-03,2022-01-03,2,0
258819,2022-01-01,2022-01-01,NULL,0,NULL
258820,2022-01-01,NULL,NULL,NULL,NULL
258821,2022-01-01,NULL,NULL,NULL,NULL
258822,2022-01-01,2022-01-01,2022-01-09,0,8
258823,2022-01-01,NULL,NULL,NULL,NULL
258824,2022-01-01,2022-01-01,NULL,0,NULL
258825,2022-01-01,NULL,NULL,NULL,NULL
258826,2022-01-01,2022-01-01,NULL,0,NULL
258827,2022-01-01,2022-01-01,NULL,0,NULL
258828,2022-01-01,2022-01-01,NULL,0,NULL
258829,2022-01-01,2022-01-02,NULL,1,NULL
258830,2022-01-01,2022-01-01,NULL,0,NULL
258831,2022-01-01,2022-01-01,NULL,0,NULL
258832,2022-01-01,2022-01-01,2022-03-05,0,63
258833,2022-01-01,2022-01-01,NULL,0,NULL
258834,2022-01-01,2022-01-01,2023-04-06,0,460
258835,2022-01-01,NULL,NULL,NULL,NULL
258836,2022-01-01,NULL,NULL,NULL,NULL
258837,2022-01-01,2022-01-02,NULL,1,NULL
258838,2022-01-01,NULL,NULL,NULL,NULL
258839,2022-01-01,NULL,NULL,NULL,NULL
258840,2022-01-01,2022-01-01,NULL,0,NULL
258841,2022-01-01,2022-01-01,NULL,0,NULL
258842,2022-01-01,NULL,NULL,NULL,NULL
258843,2022-01-01,NULL,NULL,NULL,NULL
258844,2022-01-01,NULL,NULL,NULL,NULL
258845,2022-01-01,2022-01-01,NULL,0,NULL
258846,2022-01-01,2022-01-01,NULL,0,NULL
258847,2022-01-01,NULL,NULL,NULL,NULL
258848,2022-01-01,2022-01-01,NULL,0,NULL
258849,2022-01-01,2022-01-01,NULL,0,NULL
258850,2022-01-01,NULL,NULL,NULL,NULL
258851,2022-01-01,2022-01-01,NULL,0,NULL
258852,2022-01-01,2022-01-01,NULL,0,NULL
258853,2022-01-01,NULL,NULL,NULL,NULL
258854,2022-01-01,NULL,NULL,NULL,NULL
258855,2022-01-01,2022-01-01,NULL,0,NULL
258856,2022-01-01,NULL,NULL,NULL,NULL
258857,2022-01-01,2022-01-01,NULL,0,NULL
258858,2022-01-01,NULL,NULL,NULL,NULL
258859,2022-01-01,NULL,NULL,NULL,NULL
258860,2022-01-01,2022-01-01,NULL,0,NULL
258861,2022-01-01,2022-01-01,NULL,0,NULL
258862,2022-01-01,2022-01-01,2022-01-01,0,0
258863,2022-01-01,2022-01-01,NULL,0,NULL
258864,2022-01-01,NULL,NULL,NULL,NULL
258865,2022-01-01,2022-01-01,2022-01-01,0,0
258866,2022-01-01,NULL,NULL,NULL,NULL
258867,2022-01-01,NULL,NULL,NULL,NULL
258868,2022-01-01,NULL,NULL,NULL,NULL
258869,2022-01-01,2022-01-01,NULL,0,NULL
258870,2022-01-01,2022-01-01,NULL,0,NULL
258871,2022-01-01,2022-01-01,NULL,0,NULL
258872,2022-01-01,2022-01-03,NULL,2,NULL
258873,2022-01-01,NULL,NULL,NULL,NULL
258874,2022-01-01,NULL,NULL,NULL,NULL
258875,2022-01-01,NULL,NULL,NULL,NULL
258876,2022-01-01,2022-01-01,NULL,0,NULL
258877,2022-01-01,NULL,2023-07-25,NULL,NULL
258878,2022-01-01,2022-01-02,2022-01-01,1,-1
258879,2022-01-01,2022-01-29,NULL,28,NULL
258880,2022-01-01,2022-01-04,NULL,3,NULL
258881,2022-01-01,2022-01-01,NULL,0,NULL
258882,2022-01-01,2022-01-01,NULL,0,NULL
258883,2022-01-01,2022-01-04,2022-01-01,3,-3
258884,2022-01-01,2022-01-01,NULL,0,NULL
258885,2022-01-01,2022-01-01,NULL,0,NULL
258886,2022-01-01,NULL,NULL,NULL,NULL
258887,2022-01-01,2022-01-03,NULL,2,NULL
258888,2022-01-01,2022-01-01,NULL,0,NULL
258889,2022-01-01,NULL,NULL,NULL,NULL
258890,2022-01-01,2022-01-01,NULL,0,NULL
258891,2022-01-01,NULL,NULL,NULL,NULL
258892,2022-01-01,2022-01-01,NULL,0,NULL
258893,2022-01-01,2022-01-02,NULL,1,NULL
258894,2022-01-01,2022-01-01,NULL,0,NULL
258895,2022-01-01,2022-01-01,NULL,0,NULL
258896,2022-01-01,NULL,NULL,NULL,NULL
258897,2022-01-01,2022-04-29,NULL,118,NULL
258898,2022-01-01,NULL,NULL,NULL,NULL
258899,2022-01-01,NULL,NULL,NULL,NULL
258900,2022-01-01,NULL,NULL,NULL,NULL
258901,2022-01-01,NULL,NULL,NULL,NULL
258902,2022-01-01,2022-01-01,NULL,0,NULL
258903,2022-01-01,2022-01-01,NULL,0,NULL
258904,2022-01-01,2022-01-01,NULL,0,NULL
258905,2022-01-01,2022-01-03,NULL,2,NULL
258906,2022-01-01,2022-01-02,NULL,1,NULL
258907,2022-01-01,2022-04-25,NULL,114,NULL
258908,2022-01-01,2022-01-01,2022-01-01,0,0
258909,2022-01-01,NULL,NULL,NULL,NULL
258910,2022-01-02,2022-01-02,NULL,0,NULL
258911,2022-01-02,NULL,NULL,NULL,NULL
258912,2022-01-02,2022-01-07,NULL,5,NULL
258913,2022-01-02,2022-01-02,2022-01-02,0,0
258914,2022-01-02,2022-01-02,NULL,0,NULL
258915,2022-01-02,2022-01-06,NULL,4,NULL
258916,2022-01-02,2022-04-13,2022-01-02,101,-101
258917,2022-01-02,2022-01-02,NULL,0,NULL
258918,2022-01-02,NULL,NULL,NULL,NULL
258919,2022-01-02,NULL,NULL,NULL,NULL
258920,2022-01-02,2022-01-02,NULL,0,NULL
258921,2022-01-02,NULL,NULL,NULL,NULL
258922,2022-01-02,2022-01-02,2022-01-04,0,2
258923,2022-01-02,NULL,NULL,NULL,NULL
258924,2022-01-02,2022-01-04,NULL,2,NULL
258925,2022-01-02,2022-01-02,NULL,0,NULL
258926,2022-01-02,NULL,NULL,NULL,NULL
258927,2022-01-02,2022-01-02,NULL,0,NULL
258928,2022-01-02,NULL,NULL,NULL,NULL
258929,2022-01-02,2022-03-01,NULL,58,NULL
258930,2022-01-02,2022-02-18,2022-02-19,47,1
258931,2022-01-02,NULL,NULL,NULL,NULL
258932,2022-01-02,NULL,NULL,NULL,NULL
258933,2022-01-02,2022-01-03,2022-11-26,1,327
258934,2022-01-02,NULL,NULL,NULL,NULL
258935,2022-01-02,NULL,NULL,NULL,NULL
258936,2022-01-02,2022-01-02,NULL,0,NULL
258937,2022-01-02,NULL,NULL,NULL,NULL
258938,2022-01-02,NULL,NULL,NULL,NULL
258939,2022-01-02,2022-01-02,NULL,0,NULL
258940,2022-01-02,2022-01-02,NULL,0,NULL
258941,2022-01-02,NULL,NULL,NULL,NULL
258942,2022-01-02,NULL,NULL,NULL,NULL
